"id","user","aviso","pedido","pedido_cliente","item","ordem","cliente","quant_a_fat","quant_fat","quant","entrega","data_saida","codprod","descricao","desenho","matriz","statuspv","statusav"
"10569","ANA GABRIELA",NULL,"2711","4515763532","30","8700","WEG_ITAJAI","6",NULL,NULL,"2024-06-14","2024-06-11","13070219-3","BARRA CONDUTORA TCL-230KV POS.3","10003265356","NAO","0","0"
"10570","ANA GABRIELA","115/24","2709","4515763532","10","8693","WEG_ITAJAI","6",NULL,NULL,"2024-06-14",NULL,"17822475","TUBO LISO","10011959737","SIM","0","2"
"10571","ANA GABRIELA","115/24","2710","4515763532","20","8694","WEG_ITAJAI","6",NULL,NULL,"2024-06-14","2024-06-11","13319683","FACA SECC TCL 230KV 2240X60,33X5,54MM","10003706232","SIM","0","1"
"10572","ANA GABRIELA",NULL,"2710","4515763532","20","8695","WEG_ITAJAI","6",NULL,NULL,"2024-06-14","2024-06-11","13319683-1","FACA SECC TCL 230KV 2240X60,33X5,54MM POS.1","10003706232","NAO","0","0"
"10573","ANA GABRIELA",NULL,"2710","4515763532","20","8696","WEG_ITAJAI","6",NULL,NULL,"2024-06-14","2024-06-11","13319683-2","FACA SECC TCL 230KV 2240X60,33X5,54MM POS.2","10003706232","NAO","0","0"
"10574","ANA GABRIELA",NULL,"2591","4201724758","10","8736","GE_RBH","12",NULL,NULL,"2024-06-06",NULL,"HVHV310107-05","SAPATA AL ESPECIAL PARA CALÇO JATEADO","HV310107-05","SIM","0","0"
"10575","ANA GABRIELA","117/24","2726","4201732739","20","8732","GE_PLT","10",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","0","1"
"10576","ANA GABRIELA",NULL,"2726","4201732739","20","8733","GE_PLT","10",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR POS.01","HV309108-02 POS 01","NAO","0","0"
"10577","ANA GABRIELA",NULL,"2726","4201732739","20","8734","GE_PLT","20",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","0","0"
"10578","ANA GABRIELA",NULL,"2726","4201732739","20","8735","GE_PLT","10",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","0","0"
"10579","ANA GABRIELA","145/24","2553","4201728048","70","8728","GE_RMG","3",NULL,NULL,"2024-06-14","2024-07-01","4201728048","70","HVHV307987-XX ITEM 04","SIM","0","1"
"10580","ANA GABRIELA",NULL,"2553","4201728048","70","8729","GE_RMG","3",NULL,NULL,"2024-06-14","2024-07-01","HVHV307987-04-1","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.1","HVHV307987-XX ITEM 04","NAO","0","0"
"10581","ANA GABRIELA",NULL,"2553","4201728048","70","8730","GE_RMG","6",NULL,NULL,"2024-06-14","2024-07-01","HVHV307987-04-2","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.2","HVHV307987-XX ITEM 04","NAO","0","0"
"10582","ANA GABRIELA",NULL,"2553","4201728048","70","8731","GE_RMG","3",NULL,NULL,"2024-06-14","2024-07-01","HVHV307987-04-3","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.3","HVHV307987-XX ITEM 04","NAO","0","0"
"10583","ANA GABRIELA","150/24","2622","4201732055","50","8724","GE_RMG","2","1","1","2024-06-17","2024-07-01","HVHV307987-04","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA","HVHV307987-XX ITEM 04","SIM","0","1"
"10584","ANA GABRIELA",NULL,"2622","4201732055","50","8725","GE_RMG","2","1","1","2024-06-17","2024-07-01","HVHV307987-04-1","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.1","HVHV307987-XX ITEM 04","NAO","0","0"
"10585","ANA GABRIELA",NULL,"2622","4201732055","50","8726","GE_RMG","2","1","1","2024-06-17","2024-07-01","HVHV307987-04-2","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.2","HVHV307987-XX ITEM 04","NAO","0","0"
"10586","ANA GABRIELA",NULL,"8727","4201732055","50","8727","GE_RMG","3",NULL,NULL,"2024-06-17",NULL,"HVHV307987-04-3","TUBO ACO Ø76.2 H3860 OSKF OXIDACAO NEGRA POS.3","HVHV307987-XX ITEM 04","NAO","1","0"
"10587","ANA GABRIELA","145/24","2723","4201732055","40","8721","GE_RMG","4",NULL,NULL,"2024-07-02","2024-07-01","HVHV308740-02","BELLOWS COVER DN450 OSKF VALVE SCHEBOR","HV308740-02","SIM","0","1"
"10588","ANA GABRIELA",NULL,"2723","4201732055","40","8722","GE_RMG","4",NULL,NULL,"2024-07-02","2024-07-01","HVHV308740-02-1","BELLOWS COVER DN450 OSKF VALVE SCHEBOR POS.1","HV308740-02","NAO","0","0"
"10589","ANA GABRIELA",NULL,"2723","4201732055","40","8723","GE_RMG","8",NULL,NULL,"2024-07-02","2024-07-01","HVHV308740-02-2","BELLOWS COVER DN450 OSKF VALVE SCHEBOR POS.2","HV308740-02","NAO","0","0"
"10590","ANA GABRIELA","104/24","2720","3634","4","8718","HVEX","2",NULL,NULL,"2024-05-21",NULL,"PM-PRT3375.1","CHAPA LATERAL - CAIXA DE FECHAMENTO TRANSFORMADOR ZILMER","PM-PRT3375.1","SIM","0","1"
"10591","ANA GABRIELA","104/24","2719","3634","3","8717","HVEX","1",NULL,NULL,"2024-05-21",NULL,"PM-PRT3374.1","CHAPA FRONTAL - CAIXA DE FECHAMENTO TRANSFORMADOR ZILMER","PM-PRT3375.1","SIM","0","1"
"10592","ANA GABRIELA","104/24","2718","3634","2","8716","HVEX","1",NULL,NULL,"2024-05-21",NULL,"PM-PRT3291.1","SUPORTE CORTINA DE LUZ DE SAÍDA INFERIOR","PM-PRT3291.1","SIM","0","1"
"10593","ANA GABRIELA","104/24","2717","3634","1","8715","HVEX","1",NULL,NULL,"2024-05-21",NULL,"PM-PRT3276.1","SUPORTE DOS SENSORES DE POSIÇÃO DO TESTE HIPOT - ESTRUTURA","PM-PRT3276.1","SIM","0","1"
"10594","ADMIN","098/24","2488","4515576277","80","0","WEG ITAJAÍ","1",NULL,NULL,"2024-05-17",NULL,"15971930","MANCAL DA FACA",NULL,"SIM","0","2"
"10595","ANA GABRIELA",NULL,"2730","4201729222","70","8771","GE_RBH","8",NULL,NULL,"2024-06-26",NULL,"HVHV311504-01","PEDESTAL DIST. PESADO PERFIL H - 470MM","HV311504-01","SIM","0","0"
"10596","ANA GABRIELA",NULL,"2730","4201729222","70","8772","GE_RBH","8",NULL,NULL,"2024-06-26",NULL,"HVHV311504-01-1","PEDESTAL DIST. PESADO PERFIL H - 470MM POS.1","HV311504-01","NAO","1","0"
"10597","ANA GABRIELA",NULL,"2730","4201729222","70","8773","GE_RBH","16",NULL,NULL,"2024-06-26",NULL,"HVHV311504-01-2","PEDESTAL DIST. PESADO PERFIL H - 470MM POS.2","HV311504-01","NAO","1","0"
"10598","ANA GABRIELA","127/24","2596","4201729776","10","8763","GE_RBH","6",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01","CRUZETA AL OC.: 441235.10","4412350010-002","SIM","0","1"
"10599","ANA GABRIELA",NULL,"2596","4201729776","10","8764","GE_RBH","6",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.01","CRUZETA AL OC.: 441235.10 POS 01","4412350010-002","NAO","0","0"
"10600","ANA GABRIELA",NULL,"2596","4201729776","10","8765","GE_RBH","3",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.02","CRUZETA AL OC.: 441235.10 POS 02","4412350010-002","NAO","0","0"
"10601","ANA GABRIELA",NULL,"2596","4201729776","10","8766","GE_RBH","3",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.03","CRUZETA AL OC.: 441235.10 POS 03","4412350010-002","NAO","0","0"
"10602","ANA GABRIELA",NULL,"2596","4201729776","10","8767","GE_RBH","3",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.04","CRUZETA AL OC.: 441235.10 POS 04","4412350010-002","NAO","0","0"
"10603","ANA GABRIELA",NULL,"2596","4201729776","10","8768","GE_RBH","9",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.05","CRUZETA AL OC.: 441235.10 POS 05","4412350010-002","NAO","0","0"
"10604","ANA GABRIELA",NULL,"2596","4201729776","10","8769","GE_RBH","12",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.06","CRUZETA AL OC.: 441235.10 POS 06","4412350010-002","NAO","0","0"
"10605","ANA GABRIELA",NULL,"2596","4201729776","10","8770","GE_RBH","6",NULL,NULL,"2024-06-10","2024-06-17","HVHV311515-01.07","CRUZETA AL OC.: 441235.10 POS 07","4412350010-002","NAO","0","0"
"10606","ANA GABRIELA","120/24","2729","4201729222","20","8758","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-03","PEDESTAL BASE INCLIANADO 69° 196MM","4412570060-004","SIM","0","1"
"10607","ANA GABRIELA",NULL,"2729","4201729222","20","8759","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-03-1","PEDESTAL BASE INCLIANADO 69° 196MM POS.1","4412570060-004","NAO","0","0"
"10608","ANA GABRIELA",NULL,"2729","4201729222","20","8760","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-03-2","PEDESTAL BASE INCLIANADO 69° 196MM POS.2","4412570060-004","NAO","0","0"
"10609","ANA GABRIELA",NULL,"2729","4201729222","20","8761","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-03-3","PEDESTAL BASE INCLIANADO 69° 196MM POS.3","4412570060-004","NAO","0","0"
"10610","ANA GABRIELA",NULL,"2729","4201729222","20","8762","GE_RBH","16",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-03-4","PEDESTAL BASE INCLIANADO 69° 196MM POS.4","4412570060-004","NAO","0","0"
"10611","ANA GABRIELA","120/24","2728","4201729222","10","2728","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-02","PEDESTAL DIST. INCLIANDO 67° H=159MM","4412570060-003","SIM","0","1"
"10612","ANA GABRIELA",NULL,"2728","4201729222","10","8759","GE_RBH","8",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-02-1","PEDESTAL DIST. INCLIANDO 67° H=159MM POS 1","4412570060-003","NAO","0","0"
"10613","ANA GABRIELA",NULL,"2728","4201729222","10","8757","GE_RBH","16",NULL,NULL,"2024-06-10","2024-06-11","HVHV311524-02-2","PEDESTAL DIST. INCLIANDO 67° H=159MM POS 2","4412570060-003","NAO","0","0"
"10614","ANA GABRIELA","164/24","2519","4201725754","70","8752","GE_RMG","4",NULL,NULL,"2024-07-17","2024-07-17","HVHV307164-01","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM-01","HV307164-XX","SIM","0","2"
"10615","ANA GABRIELA",NULL,"2519","4201725754","70","8753","GE_RMG","4",NULL,NULL,"2024-07-17","2024-07-17","HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM-01 - PEÇA 1","HV307164-XX","NAO","0","0"
"10616","ANA GABRIELA",NULL,"2519","4201725754","70","8754","GE_RMG","4",NULL,NULL,"2024-07-17","2024-07-17","HVHV30716401-2","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM-01 - PEÇA 2","HV307164-XX","NAO","0","0"
"10617","ANA GABRIELA",NULL,"2545","4201725754","60","8748","GE_RMG","1",NULL,NULL,"2024-06-17","2024-07-01","HVHV309210-01","TUBO ACO Ø76.2 H3860 ESP 2,65 OSKF O.N.","HV309210-XX VAR.01","SIM","0","0"
"10618","ANA GABRIELA",NULL,"2545","4201725754","60","8749","GE_RMG","1",NULL,NULL,"2024-06-17","2024-07-01","HVHV309210-01-1","TUBO ACO Ø76.2 H3860 ESP 2,65 OSKF O.N. POS.1","HV309210-XX VAR.01","NAO","0","0"
"10619","ANA GABRIELA",NULL,"2545","4201725754","60","8750","GE_RMG","2",NULL,NULL,"2024-06-17","2024-07-01","HVHV309210-01-2","TUBO ACO Ø76.2 H3860 ESP 2,65 OSKF O.N. POS.2","HV309210-XX VAR.01","NAO","0","0"
"10620","ANA GABRIELA",NULL,"2545","4201725754","60","8751","GE_RMG","1",NULL,NULL,"2024-06-17","2024-07-01","HVHV309210-01-3","TUBO ACO Ø76.2 H3860 ESP 2,65 OSKF O.N. POS.3","HV309210-XX VAR.01","NAO","0","0"
"10621","ANA GABRIELA","150/24","2727","4201716613","80","8745","GE_RMG","3",NULL,NULL,"2024-06-08","2024-07-03","HVHV307986-05","TUBO ACO Ø48 B1560 OSKF145 OXIDACAO PT","HV307986-XX VAR.05","SIM","0","1"
"10622","ANA GABRIELA",NULL,"2727","4201716613","80","8746","GE_RMG","3",NULL,NULL,"2024-06-08","2024-07-03","HVHV307986-05-1","TUBO ACO Ø48 B1560 OSKF145 OXIDACAO PT POS.1","HV307986-XX VAR.05","NAO","0","0"
"10623","ANA GABRIELA",NULL,"2727","4201716613","80","8747","GE_RMG","3",NULL,NULL,"2024-06-08","2024-07-03","HVHV307986-05-2","TUBO ACO Ø48 B1560 OSKF145 OXIDACAO PT POS.2","HV307986-XX VAR.05","NAO","0","0"
"10624","ANA GABRIELA","117/24","2407","4201716613","100","8744","GE_RMG","36",NULL,NULL,"2024-06-06",NULL,"HVRML-W-064709_1","COMPLEMENTO FIXACAO TUBO/PEDESTAL OSKF - L85","RML-W-064709","SIM","0","1"
"10625","ANA GABRIELA","145/24","2494","4201723798","50","8740","GE_RMG","3",NULL,NULL,"2024-06-19","2024-07-01","HVHV309210-02","TUBO ACO Ø76.2 H4545 ESP 3,75 OSKF O.N.","HV309210-XX VAR.02","SIM","0","1"
"10626","ANA GABRIELA",NULL,"2494","4201723792","50","8741","GE_RMG","3",NULL,NULL,"2024-06-19","2024-07-01","HVHV309210-02-1","TUBO ACO Ø76.2 H4545 ESP 3,75 OSKF O.N. POS.1","HV309210-XX VAR.02","NAO","0","0"
"10627","ANA GABRIELA",NULL,"2494","4201723792","50","8742","GE_RMG","6",NULL,NULL,"2024-06-19","2024-07-01","HVHV309210-02-2","TUBO ACO Ø76.2 H4545 ESP 3,75 OSKF O.N. POS.2","HV309210-XX VAR.02","NAO","0","0"
"10628","ANA GABRIELA",NULL,"2494","4201721792","50","8743","GE_RMG","3",NULL,NULL,"2024-06-19","2024-07-01","HVHV309210-02-3","TUBO ACO Ø76.2 H4545 ESP 3,75 OSKF O.N. POS.3","HV309210-XX VAR.02","NAO","0","0"
"10629","ANA GABRIELA","131/24","2416","4201718668","40","8737","GE_RMG","1",NULL,NULL,"2024-06-08","2024-06-17","HVHV307986-04","STEEL TUBE Ø38 B1560 OSKF145 OXIDACAO PT","HV307986-XX VAR.04","SIM","0","1"
"10630","ANA GABRIELA",NULL,"2416","4201718668","40","8738","GE_RMG","1",NULL,NULL,"2024-06-08","2024-06-17","HVHV307986-04-1","STEEL TUBE Ø38 B1560 OSKF145 OXIDACAO PT POS.1","HV307986-XX POS.1","NAO","0","0"
"10631","ANA GABRIELA",NULL,"2416","4201718668","40","8739","GE_RMG","1",NULL,NULL,"2024-06-08","2024-06-17","HVHV307986-04-2","STEEL TUBE Ø38 B1560 OSKF145 OXIDACAO PT POS.2","HV307986-XX POS.2","NAO","0","0"
"10632","ANA GABRIELA","118/24","2738","4201737647","10","8786","GE_PLT","10",NULL,NULL,"2024-06-10",NULL,"HVHV310369-04","TERMINAL DE CONEXÃO DO RESISTOR DS","HV310369-04","SIM","0","1"
"10633","ANA GABRIELA","115/24","2736","4515662938","10","8784","WEG_ITAJAI","12",NULL,NULL,"2024-06-14",NULL,"14610054","VIGA DA BASE VIGA U 3.900,01MM","10006076266","SIM","0","2"
"10634","ANA GABRIELA","115/24","2737","4515662938","20","8785","WEG_ITAJAI","6",NULL,NULL,"2024-06-14",NULL,"13846728","VIGA DA BASE VIGA U 1.400MM","10004653934","SIM","0","2"
"10635","ANA GABRIELA","117/24","2735","4201737379","10","8780","GE_PLT","16",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","0","1"
"10636","ANA GABRIELA",NULL,"2735","4201737379","10","8781","GE_PLT","16",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS 01","NAO","0","0"
"10637","ANA GABRIELA",NULL,"2735","4201737379","10","8782","GE_PLT","32",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)POS.02","HV309108-02 POS 02","NAO","0","0"
"10638","ANA GABRIELA",NULL,"2735","4201737379","10","8783","GE_PLT","16",NULL,NULL,"2024-06-06","2024-06-10","HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","0","0"
"10639","ANA GABRIELA",NULL,"2734","4201737379","20","8779","GE_PLT","8",NULL,NULL,"2024-06-06",NULL,"HVHV309110-02","BUCHA LUVA CENTRAL M16 BB  Ø1350/MCD","HV309110-02","SIM","0","0"
"10640","ANA GABRIELA","101/24","2733","4201737228","10","8778","GE_RMG","2",NULL,NULL,"2024-05-17",NULL,"HVHV400252-01","DISPOSITIVO RETIRADA DE OLEO OTCF/OTEF MANG.200MM","HV400252-01","SIM","0","1"
"10641","ANA GABRIELA","118/24","2732","4201734962","20","8775","GE_PLT","564","12","12","2024-06-10",NULL,"HVHV311518-03","KIT CANTONEIRA  AL P/ TRAVAMENTO PEDESTAL","4380270010-004","SIM","0","1"
"10642","ANA GABRIELA",NULL,"2732","4201734962","20","8776","GE_PLT","564","12","12","2024-06-10",NULL,"HVHV311518-03.1","KIT CANTONEIRA  AL P/ TRAVAMENTO PEDESTAL POS 1","4380270010-004","NAO","1","0"
"10643","ANA GABRIELA",NULL,"2732","4201734962","20","8777","GE_PLT","564","12","12","2024-06-10",NULL,"HVHV311518-03.2","KIT CANTONEIRA  AL P/ TRAVAMENTO PEDESTAL POS 2","4380270010-004","NAO","1","0"
"10644","ANA GABRIELA","124/24","2731","4201734962","10","8774","GE_PLT","432",NULL,NULL,"2024-06-10",NULL,"HVHV311518-04","SUPORTE P/ ESTRUTURA TRELIÇADA","4380270010-005","SIM","0","1"
"10645","ANA GABRIELA","115/24","2754","4515517290","10","8802","WEG_ITAJAI","6",NULL,NULL,"2024-06-14",NULL,"13829680","MANCAL DA FACA","10004626094","SIM","0","2"
"10646","ANA GABRIELA","118/24","2745","4201735106","30","8801","GE_BAT","2",NULL,NULL,"2024-06-13",NULL,"HIHI300022-01","SUPORTE ""Z"" P/ CABINE FK-3-1/GL 314","28760407","SIM","0","1"
"10647","ANA GABRIELA","121/24","2740","4201736517","20","8798","GE_RBH","9",NULL,NULL,"2024-06-07",NULL,"HVHV506474-01","ANEL GABARITO P/ REATOR FED-ZSF","HV500828-01","SIM","0","1"
"10648","ANA GABRIELA","121/24","2741","4201736517","40","8799","GE_RBH","42",NULL,NULL,"2024-06-07",NULL,"HVHV506474-01","ANEL GABARITO P/ REATOR FED-ZSF","HV500828-01","SIM","0","1"
"10649","ANA GABRIELA",NULL,"2742","4201736517","60","8800","GE_RBH","12",NULL,NULL,"2024-06-07",NULL,"HVHV506474-01","ANEL GABARITO P/ REATOR FED-ZSF","HV500828-01","SIM","0","0"
"10650","ANA GABRIELA",NULL,"2739","102","3","8787","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614","CARRINHO PARA TRIZETA",,"SIM","0","0"
"10651","ANA GABRIELA",NULL,"2739","102","3","8788","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-2","CARRINHO PARA TRIZETA POS 2",,"NAO","1","0"
"10652","ANA GABRIELA",NULL,"2739","102","3","8789","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-3","CARRINHO PARA TRIZETA POS 3",,"NAO","1","0"
"10653","ANA GABRIELA",NULL,"2739","102","3","8790","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-4","CARRINHO PARA TRIZETA POS 4",,"NAO","1","0"
"10654","ANA GABRIELA",NULL,"2739","102","3","8791","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-5","CARRINHO PARA TRIZETA POS 5",,"NAO","1","0"
"10655","ANA GABRIELA",NULL,"2739","102","3","8792","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-6","CARRINHO PARA TRIZETA POS 6",,"NAO","1","0"
"10656","ANA GABRIELA",NULL,"2739","102","3","8793","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-7","CARRINHO PARA TRIZETA POS 7",,"NAO","1","0"
"10657","ANA GABRIELA",NULL,"2739","102","3","8794","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-8","CARRINHO PARA TRIZETA POS 8",,"NAO","1","0"
"10658","ANA GABRIELA",NULL,"2739","102","3","8795","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-9","CARRINHO PARA TRIZETA POS 9",,"NAO","1","0"
"10659","ANA GABRIELA",NULL,"2739","102","3","8796","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-10","CARRINHO PARA TRIZETA POS 10",,"NAO","1","0"
"10660","ANA GABRIELA",NULL,"2739","102","3","8797","SHAMAH","3","1","1","2024-05-22",NULL,"7-03-01614-11","CARRINHO PARA TRIZETA POS 11",,"NAO","1","0"
"10661","ANA GABRIELA","112/24","2534","4515576075","10","8803","WEG_ITAJAI","3","3","3","2024-06-07",NULL,"14872238","SUPORTE ISOLADOR","10006551493","SIM","0","2"
"10662","ANA GABRIELA",NULL,"2534","4515576075","10","8804","WEG_ITAJAI","3","3","3","2024-06-07",NULL,"14872238-1","SUPORTE ISOLADOR SUPERIOR 210MM POS.1","10006551493","NAO","1","0"
"10663","ANA GABRIELA",NULL,"2534","4515576075","10","8805","WEG_ITAJAI","3","3","3","2024-06-07",NULL,"14872238-2","SUPORTE ISOLADOR SUPERIOR 210MM POS.2","10006551493","NAO","1","0"
"10664","ANA GABRIELA","112/24","2583","4514764499","10","8806","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"4514764499-10","CJTO BASE SECCIONADORA LA 550KV","10008511251","SIM","0","2"
"10665","ANA GABRIELA",NULL,"2583","4514764499","10","8807","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969806","CJTO BASE SECCIONADORA LA 550KV-COMPONENTE 15969806","10008511016","NAO","1","0"
"10666","ANA GABRIELA",NULL,"2583","4514764499","10","8808","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687","10003482279","NAO","1","0"
"10667","ANA GABRIELA",NULL,"2583","4514764499","10","8809","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 1","1000348202","NAO","1","0"
"10668","ANA GABRIELA",NULL,"2583","4514764499","10","8810","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.1-1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 1-1","1000348202","NAO","1","0"
"10669","ANA GABRIELA",NULL,"2583","4514764499","10","8811","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.1-2","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 1-2","10003488202","NAO","1","0"
"10670","ANA GABRIELA",NULL,"2583","4514764499","10","8812","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.1-3","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 1-3","1000348202","NAO","1","0"
"10671","ANA GABRIELA",NULL,"2583","4514764499","10","8813","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.2","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 2","10003482236","NAO","1","0"
"10672","ANA GABRIELA",NULL,"2583","4514764499","10","8814","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.2-1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 2-1","10003482236","NAO","1","0"
"10673","ANA GABRIELA",NULL,"2583","4514764499","10","8815","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.2-2","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 2-2","10003482236","NAO","1","0"
"10674","ANA GABRIELA",NULL,"2583","4514764499","10","8816","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.2-3","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 2-3","10003482236","NAO","1","0"
"10675","ANA GABRIELA",NULL,"2583","4514764499","10","8817","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.6","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 6","10003521551","NAO","1","0"
"10676","ANA GABRIELA",NULL,"2583","4514764499","10","8818","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.7","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 7","10003482119","NAO","1","0"
"10677","ANA GABRIELA",NULL,"2583","4514764499","10","8819","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-13192687.8","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 13192687 POS 8","10003521492","NAO","1","0"
"10678","ANA GABRIELA",NULL,"2583","4514764499","10","8820","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803","10008510614","NAO","1","0"
"10679","ANA GABRIELA",NULL,"2583","4514764499","10","8821","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803.1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 1","10003780685","NAO","1","0"
"10680","ANA GABRIELA",NULL,"2583","4514764499","10","8822","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803.1-1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 1-1","10003780680","NAO","1","0"
"10681","ANA GABRIELA",NULL,"2583","4514764499","10","8823","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803.1-2","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 1-2","1003780671","NAO","1","0"
"10682","ANA GABRIELA",NULL,"2583","4514764499","10","8824","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803.1-3","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 1-3","10003780627","NAO","1","0"
"10683","ANA GABRIELA",NULL,"2583","4514764499","10","8825","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"15970081-15969803.2","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 2","10003780807","NAO","1","0"
"10684","ANA GABRIELA",NULL,"2583","4514764499","10","8826","WEG_ITAJAI","24","24","24","2024-06-07",NULL,"1570081-15969803.2-1","CJTO BASE SECCIONADORA LA 550KV - COMPONENTE 15969803 - POS 2-1","1003780708","NAO","1","0"
